trial,overrides,checkpoint,n_samples,rl_bias_mean_abs,gpd_xi_abs_err,gpd_xi_pred,gpd_xi_obs,gpd_exc_count_ratio,fss_thr89_win5,fss_thr53_win5,rmse_extreme,crps_extreme,crps_mean,rapsd_log_distance,SAL_S,peak_ratio_median,peak_ratio_extreme_median,anisotropy_axis_over_diag,minkowski_distance
heun16,heun-16,clean,4096,0.16524932935378,0.07939990649873634,0.16197348593628275,0.08257357943754641,0.47830374753451677,0.27991189605350897,0.5121664225921356,3.0223445892333984,0.30653623688447623,0.038368009770109915,0.7381192445755005,0.5202446839214793,0.8160606273310023,0.6530185993881868,1.305240255888597,0.8507840149104595
euler16,euler-16,clean,4096,0.34136367984873184,0.08346115320879051,0.16603473264633692,0.08257357943754641,0.3078895463510848,0.19973171747074314,0.405402635431918,3.0130109786987305,0.31903030478941624,0.0393801069257036,1.477064609527588,0.8600023393693323,0.5890541285742431,0.3838000822592656,1.3978954825313816,1.0326526295393705
euler8,euler-8,clean,4096,0.4294850424225772,0.07209176438875357,0.15466534382629998,0.08257357943754641,0.21617357001972387,0.14581404079589533,0.37157969648593014,3.049583673477173,0.3410979952513619,0.04217814968856213,2.158200979232788,1.0501002435474613,0.4414401557557466,0.2841452446781456,1.4774900824109083,1.3916211426258087
